what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1309189270392
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1309189270412
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1309189270422
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1309189270433
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1309189270434
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1309189270441
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1309189270441
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1309189270448
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1309189270455
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1309189270458
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1309189270470
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1309189270478
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1309189270491
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1309189270501
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1309189270504
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1309189270512
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1309189270524
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1309189270532
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1309189270540
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1309189270552
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1309189270552
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1309189270558
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1309189270564
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1309189270588
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1309189270595
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1309189270606
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1309189270615
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1309189270626
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1309189270652
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1309189270660
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1309189270674
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1309189270679
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1309189270694
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1309189270703
os,sysinfo,,,"macosx",1309189270706
arch,sysinfo,,,"x86_64",1309189270706
ws,sysinfo,,,"cocoa",1309189270706
locale,sysinfo,,,"en_US",1309189270706
processors,sysinfo,,,"2",1309189270706
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1309189270706
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1309189270706
java.specification.name,sysinfo,,,"Java Platform API Specification",1309189270706
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1309189270706
java.specification.version,sysinfo,,,"1.6",1309189270706
java.vendor,sysinfo,,,"Apple Inc.",1309189270706
java.version,sysinfo,,,"1.6.0_24",1309189270706
java.vm.info,sysinfo,,,"mixed mode",1309189270706
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1309189270706
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1309189270706
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1309189270706
java.vm.specification.version,sysinfo,,,"1.0",1309189270706
java.vm.vendor,sysinfo,,,"Apple Inc.",1309189270706
java.vm.version,sysinfo,,,"19.1-b02-334",1309189270706
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1309189271674
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1309189271695
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1309189271755
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309189286557
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309189380783
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309189393276
started,bundle,org.eclipse.jgit,0.12.1,"org.eclipse.jgit",1309189399476
started,bundle,org.eclipse.egit.ui,0.12.1,"org.eclipse.egit.ui",1309189399598
started,bundle,org.eclipse.egit.core,0.12.1,"org.eclipse.egit.core",1309189399684
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1309189484365
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1309189503612
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1309189503644
started,bundle,org.eclipse.jsch.ui,1.1.300.I20100505-1245,"org.eclipse.jsch.ui",1309189503985
error,log,,,"Unhandled event loop exception",1309189656958
started,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1309189711383
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309189852709
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309189863196
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309189883891
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1309189883929
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309189894149
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309189909668
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309189912010
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309189921291
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309189930244
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190007735
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1309190007774
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190027415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190028163
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190035722
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190038269
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190067396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190110080
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1309190110115
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1309190110115
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190146165
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190274234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1309190274273
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1309190274273
started,bundle,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms",1309190275046
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1309190275345
started,bundle,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.adt",1309190275346
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1309190275388
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1309190275449
started,bundle,com.android.ide.eclipse.traceview,10.0.1.v201103111512-110841,"com.android.ide.eclipse.traceview",1309190275491
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190315302
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190315472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190324179
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1309190324215
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190328682
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190362388
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1309190362426
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1309190362426
error,log,,,"Internal Error",1309190377819
error,log,,,"Problems encountered while moving resources.",1309190377821
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190377835
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190392717
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190392827
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190392954
error,log,,,"Internal Error",1309190400444
error,log,,,"Problems encountered while moving resources.",1309190400445
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190400458
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190401908
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190401998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190402148
error,log,,,"Internal Error",1309190404426
error,log,,,"Problems encountered while moving resources.",1309190404460
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190404473
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190408057
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190408093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190408225
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190412957
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190413056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190415426
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1309190415449
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190453481
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190453526
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190456039
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1309190456063
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190462508
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1309190549838
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1309190549880
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1309190549939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190552964
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1309190553011
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1309190553011
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1309190553079
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1309190553112
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1309190602642
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309190602763
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309190603074
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1309190603243
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1309190603246
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1309190612289
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1309190629727
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309190631987
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1309190635425
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190650821
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190650893
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190652895
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1309190652934
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1309190652934
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190666732
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190668277
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309190668543
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1309190669252
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1309190669327
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1309190705081
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1309190705082
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1309190705130
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1309190705131
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1309190705134
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1309190705134
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1309190705149
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1309190705159
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1309190705160
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1309190705160
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1309190705161
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1309190705169
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1309190705169
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1309190705170
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1309190705174
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1309190705188
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1309190705196
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1309190705196
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1309190705197
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1309190705204
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1309190705204
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1309190705214
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1309190705224
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1309190705235
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1309190705245
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1309190705252
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1309190705259
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1309190705265
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1309190705277
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1309190705300
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1309190705320
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1309190705327
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1309190705327
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1309190705328
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1309190705328
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1309190705329
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1309190705329
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1309190705330
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1309190705331
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1309190705331
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1309190705332
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1309190705332
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1309190705333
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1309190705333
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1309190705333
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1309190705334
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1309190705334
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1309190705334
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1309190705335
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1309190705336
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1309190705336
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1309190705336
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1309190705337
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1309190705337
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1309190705338
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1309190705338
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1309190705339
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1309190705339
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1309190705340
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1309190705341
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1309190705341
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1309190705341
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1309190705342
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1309190705343
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1309190705343
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1309190705344
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1309190705344
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1309190705345
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1309190705346
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1309190705346
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1309190705347
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1309190705347
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1309190705347
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1309190705348
started,bundle,org.eclipse.egit.core,0.12.1,"org.eclipse.egit.core",1309190705348
