what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1309193519506
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1309193519507
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1309193519507
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1309193519508
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1309193519508
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1309193519509
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1309193519509
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1309193519510
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1309193519510
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1309193519511
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1309193519511
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1309193519513
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1309193519513
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1309193519513
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1309193519514
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1309193519516
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1309193519517
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1309193519517
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1309193519520
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1309193519520
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1309193519524
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1309193519525
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1309193519525
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1309193519527
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1309193519528
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1309193519528
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1309193519528
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1309193519529
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1309193519529
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1309193519530
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1309193519530
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1309193519534
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1309193519534
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1309193519535
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1309193519536
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1309193519537
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1309193519538
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1309193519539
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1309193519540
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1309193519540
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1309193519541
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1309193519541
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1309193519542
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1309193519542
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1309193519543
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1309193519543
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1309193519544
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1309193519544
started,bundle,org.eclipse.egit.core,0.12.1,"org.eclipse.egit.core",1309193519545
started,bundle,org.eclipse.egit.ui,0.12.1,"org.eclipse.egit.ui",1309193519546
started,bundle,org.eclipse.jgit,0.12.1,"org.eclipse.jgit",1309193519546
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1309193519547
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1309193519547
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1309193519548
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1309193519548
os,sysinfo,,,"macosx",1309193519551
arch,sysinfo,,,"x86_64",1309193519551
ws,sysinfo,,,"cocoa",1309193519551
locale,sysinfo,,,"en_US",1309193519551
processors,sysinfo,,,"2",1309193519551
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1309193519551
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1309193519551
java.specification.name,sysinfo,,,"Java Platform API Specification",1309193519551
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1309193519551
java.specification.version,sysinfo,,,"1.6",1309193519551
java.vendor,sysinfo,,,"Apple Inc.",1309193519551
java.version,sysinfo,,,"1.6.0_24",1309193519551
java.vm.info,sysinfo,,,"mixed mode",1309193519551
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1309193519551
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1309193519551
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1309193519551
java.vm.specification.version,sysinfo,,,"1.0",1309193519551
java.vm.vendor,sysinfo,,,"Apple Inc.",1309193519551
java.vm.version,sysinfo,,,"19.1-b02-334",1309193519551
started,bundle,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms",1309193521080
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1309193521238
started,bundle,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.adt",1309193521258
started,bundle,com.android.ide.eclipse.traceview,10.0.1.v201103111512-110841,"com.android.ide.eclipse.traceview",1309193521259
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1309193521271
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1309193521274
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193532426
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1309193537736
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193548253
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193556112
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193561830
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1309193561869
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193584734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193584927
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193586998
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1309193587048
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193590569
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193590616
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193592500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1309193592526
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193604241
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1309193612115
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193634522
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193640376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193663771
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193667508
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193702627
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1309193702662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193706451
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193732333
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193738666
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193740894
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193741058
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1309193741766
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1309193828396
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1309193828397
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1309193828426
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1309193828440
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1309193828444
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1309193828451
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1309193828464
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1309193828473
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1309193828491
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1309193828541
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1309193828578
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1309193828617
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1309193828632
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1309193828643
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1309193828658
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1309193828665
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1309193828673
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1309193828685
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1309193828692
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1309193828702
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1309193828713
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1309193828723
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1309193828730
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1309193828743
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1309193828752
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1309193828763
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1309193828775
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1309193828787
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1309193828796
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1309193828804
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1309193828815
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1309193828827
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1309193828847
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1309193828851
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1309193828857
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1309193828869
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1309193828871
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1309193828891
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1309193828900
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1309193828911
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1309193828912
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1309193828920
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1309193828920
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1309193828926
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1309193828933
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1309193828937
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1309193828948
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1309193828956
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1309193828976
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1309193829020
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1309193829028
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1309193829048
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1309193829060
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1309193829068
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1309193829076
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1309193829090
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1309193829094
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1309193829101
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1309193829109
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1309193829123
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1309193829134
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1309193829143
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1309193829153
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1309193829180
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1309193829188
started,bundle,org.eclipse.egit.core,0.12.1,"org.eclipse.egit.core",1309193829213
started,bundle,org.eclipse.egit.ui,0.12.1,"org.eclipse.egit.ui",1309193829272
started,bundle,org.eclipse.jgit,0.12.1,"org.eclipse.jgit",1309193829272
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1309193829284
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1309193829289
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1309193829304
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1309193829314
os,sysinfo,,,"macosx",1309193829317
arch,sysinfo,,,"x86_64",1309193829317
ws,sysinfo,,,"cocoa",1309193829317
locale,sysinfo,,,"en_US",1309193829317
processors,sysinfo,,,"2",1309193829317
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1309193829317
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1309193829317
java.specification.name,sysinfo,,,"Java Platform API Specification",1309193829317
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1309193829317
java.specification.version,sysinfo,,,"1.6",1309193829317
java.vendor,sysinfo,,,"Apple Inc.",1309193829317
java.version,sysinfo,,,"1.6.0_24",1309193829317
java.vm.info,sysinfo,,,"mixed mode",1309193829317
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1309193829317
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1309193829317
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1309193829317
java.vm.specification.version,sysinfo,,,"1.0",1309193829317
java.vm.vendor,sysinfo,,,"Apple Inc.",1309193829317
java.vm.version,sysinfo,,,"19.1-b02-334",1309193829317
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193833133
started,bundle,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms",1309193835810
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1309193836032
started,bundle,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.adt",1309193836064
started,bundle,com.android.ide.eclipse.traceview,10.0.1.v201103111512-110841,"com.android.ide.eclipse.traceview",1309193836131
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1309193836258
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1309193836261
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193898656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193910338
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1309193914567
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1309193914704
started,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1309193918882
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.core",1309193918908
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1309193923011
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1309193944546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193944570
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1309193944615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193952702
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193989061
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1309193989094
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193992808
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309193998989
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1309193999037
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309194002812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309194067590
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1309194121618
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1309194125734
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1309194125782
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309194126347
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1309194133877
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309194187959
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1309194188118
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1309194188137
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309194199939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309194210723
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1309194214883
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1309194216005
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1309194216047
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1309194216066
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1309194216095
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1309194216113
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1309194216131
stopped,bundle,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.adt",1309194216131
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1309194216151
